"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"A530064D06Rik",15.1182418574916,3.19861087814126,0.440163058426881,4.99499182416394,5.88382600086271e-07,1.61648202813027e-05
"A630076J17Rik",16.5232662862463,-2.73888905537002,0.567611076039448,-3.06352206426847,0.00218748073267756,0.0252891906689751
"AA414768",37.5048604883992,2.02150241476829,0.200625923584815,5.09157738200493,3.55096893620188e-07,1.02752223906871e-05
"AA467197",15.3679100964917,5.04172896033887,0.734576912064145,5.50211814986357,3.75255332185647e-08,1.32737243270948e-06
"Aacs",870.212627750729,-1.53769931636634,0.179594217532969,-2.99396786685315,0.0027537494455621,0.0307279480345922
"Aass",4050.29742389394,-2.58070653855737,0.32854364131344,-4.81125287416332,1.49987105851432e-06,3.76623591471098e-05
"AB124611",81.3052782245141,3.00182745436816,0.243808785252541,8.21064529030257,2.20002915954214e-16,2.75130855366121e-14
"Abat",5686.18779101675,-2.13071518754729,0.23885082008459,-4.73398076316774,2.2015860196355e-06,5.30359903079927e-05
"Abca1",1472.14672257728,1.7260630655921,0.133099880778217,5.45502416190687,4.89661868205604e-08,1.6982758517677e-06
"Abcg3",40.5063102334826,3.65240578545038,0.370727054394139,7.15460540042073,8.39139509303463e-13,5.94724925416125e-11
"Abhd3",813.402417927653,-1.9361485921237,0.240360914086228,-3.89476215666187,9.82951317644694e-05,0.00165660750501219
"Abi3bp",233.493273665404,1.70221536810071,0.19281900235074,3.64183695351443,0.000270699509885049,0.00405448170969482
"Acaa1b",3150.28485137189,-2.10629791167755,0.324619629693102,-3.40798217508735,0.000654451696570264,0.00882877905973168
